month,day,hour,precipitation_mm,water_input_m3
11,11,6,0.05,10873
11,11,7,0.14,32347
11,11,8,0.27,61175
11,11,9,0.36,81102
11,11,10,0.27,60651
11,11,11,0.16,36516
11,11,12,0.19,42995
11,11,13,0.19,42933
11,11,14,0.12,26258
11,11,15,0.12,26837
11,11,16,0.03,7482
11,11,17,0.06,12907
11,11,18,0.16,36700
11,11,19,0.23,51574
11,11,20,0.25,56234
11,11,21,0.13,30119
11,11,22,0.06,14205
11,11,23,0.13,28621
11,12,0,0.08,18650
11,12,1,0.06,13023
11,12,2,0.07,15035
11,12,3,0.03,7367
11,12,4,0.01,3298
11,12,5,0.0,861
11,12,6,0.04,8258
11,12,7,0.07,16781
11,12,8,0.28,62607
11,12,9,0.28,61977
11,12,10,0.2,44058
11,12,11,0.22,48738
11,12,12,0.14,30476
11,12,13,0.18,41452
11,12,14,0.09,19745
11,12,15,0.05,11796
11,12,16,0.02,5585
11,12,17,0.08,18002
11,12,18,0.12,25988
11,12,19,0.14,31096
11,12,20,0.24,54915
11,12,21,0.16,35280
11,12,22,0.08,18014
11,12,23,0.18,40549
11,13,0,0.16,35244
11,13,1,0.06,14410
11,13,2,0.04,8952
11,13,3,0.03,7284
11,13,4,0.01,3323
11,13,5,0.01,1576
11,13,6,0.03,7151
11,13,7,0.12,27865
11,13,8,0.17,39240
11,13,9,0.31,70716
11,13,10,0.37,82347
11,13,11,0.18,40385
11,13,12,0.1,22015
11,13,13,0.1,22280
11,13,14,0.13,30201
11,13,15,0.09,19297
11,13,16,0.05,11705
11,13,17,0.07,15833
11,13,18,0.15,33905
11,13,19,0.17,38108
11,13,20,0.2,45565
11,13,21,0.11,24708
11,13,22,0.06,14070
11,13,23,0.11,25417
11,14,0,0.12,27398
11,14,1,0.08,17920
11,14,2,0.06,12806
11,14,3,0.0,471
11,14,4,0.01,2413
11,14,5,0.01,1364
11,14,6,0.06,12484
11,14,7,0.08,17658
11,14,8,0.22,50346
11,14,9,0.44,99688
11,14,10,0.18,40622
11,14,11,0.24,53142
11,14,12,0.13,29006
11,14,13,0.12,26421
11,14,14,0.09,19332
11,14,15,0.07,14822
11,14,16,0.09,20324
11,14,17,0.1,21972
11,14,18,0.17,38564
11,14,19,0.24,54328
11,14,20,0.11,25332
11,14,21,0.15,33221
11,14,22,0.1,23008
11,14,23,0.11,23785
11,15,0,0.17,37533
11,15,1,0.09,21336
11,15,2,0.08,17694
11,15,3,0.02,5416
11,15,4,0.01,2194
11,15,5,0.01,1375
11,15,6,0.05,12326
11,15,7,0.06,13132
11,15,8,0.1,23362
11,15,9,0.33,74188
11,15,10,0.24,53781
11,15,11,0.22,48471
11,15,12,0.2,44858
11,15,13,0.12,26059
11,15,14,0.06,12862
11,15,15,0.12,27414
11,15,16,0.04,9079
11,15,17,0.06,13338
11,15,18,0.17,38579
11,15,19,0.19,43727
11,15,20,0.19,41660
11,15,21,0.15,33885
11,15,22,0.1,23056
11,15,23,0.12,27715
11,16,0,0.19,41725
11,16,1,0.04,8455
11,16,2,0.06,14392
11,16,3,0.02,4778
11,16,4,0.02,4061
11,16,5,0.01,1565
11,16,6,0.03,7545
11,16,7,0.13,28197
11,16,8,0.26,59180
11,16,9,0.37,84211
11,16,10,0.2,44905
11,16,11,0.19,42524
11,16,12,0.16,36246
11,16,13,0.13,29924
11,16,14,0.13,28723
11,16,15,0.04,9003
11,16,16,0.06,13105
11,16,17,0.07,16826
11,16,18,0.11,23898
11,16,19,0.18,39398
11,16,20,0.18,40060
11,16,21,0.01,3015
11,16,22,0.07,14961
11,16,23,0.1,23616
11,17,0,0.15,34263
11,17,1,0.06,14488
11,17,2,0.05,11444
11,17,3,0.04,8379
11,17,4,0.02,3775
11,17,5,0.01,1853
11,17,6,0.04,7937
11,17,7,0.12,27473
11,17,8,0.2,45549
11,17,9,0.31,69009
11,17,10,0.3,66666
11,17,11,0.18,41157
11,17,12,0.22,49826
11,17,13,0.13,29026
11,17,14,0.12,27928
11,17,15,0.11,24743
11,17,16,0.07,15214
11,17,17,0.05,11752
11,17,18,0.15,33599
11,17,19,0.26,58666
11,17,20,0.23,51769
11,17,21,0.1,21821
11,17,22,0.07,15162
11,17,23,0.17,37754
11,18,0,0.11,24478
11,18,1,0.07,16782
11,18,2,0.07,16859
11,18,3,0.03,5975
11,18,4,0.01,2474
11,18,5,0.01,1180
11,18,6,0.04,9825
11,18,7,0.07,16127
11,18,8,0.2,45386
11,18,9,0.35,78612
11,18,10,0.36,80112
11,18,11,0.25,56451
11,18,12,0.13,29806
11,18,13,0.17,39144
11,18,14,0.1,22378
11,18,15,0.06,12537
11,18,16,0.05,11574
11,18,17,0.11,24664
11,18,18,0.14,31485
11,18,19,0.22,48529
11,18,20,0.27,59656
11,18,21,0.09,19416
11,18,22,0.05,12311
11,18,23,0.08,18022
11,19,0,0.15,33053
11,19,1,0.08,18897
11,19,2,0.07,16759
11,19,3,0.03,6415
11,19,4,0.01,2718
11,19,5,0.01,1512
11,19,6,0.04,9338
11,19,7,0.06,14079
11,19,8,0.36,81157
11,19,9,0.36,81998
11,19,10,0.28,63647
11,19,11,0.25,55818
11,19,12,0.19,42718
11,19,13,0.13,29174
11,19,14,0.09,20372
11,19,15,0.09,20860
11,19,16,0.06,13261
11,19,17,0.06,14468
11,19,18,0.18,40962
11,19,19,0.23,51925
11,19,20,0.22,50054
11,19,21,0.18,40757
11,19,22,0.08,18241
11,19,23,0.15,32632
11,20,0,0.16,36359
11,20,1,0.07,14854
11,20,2,0.05,12258
11,20,3,0.03,6237
11,20,4,0.01,2301
11,20,5,0.01,2388
11,20,6,0.03,5879
11,20,7,0.07,16339
11,20,8,0.29,64272
11,20,9,0.38,85506
11,20,10,0.2,44961
11,20,11,0.25,55722
11,20,12,0.22,49598
11,20,13,0.13,30007
11,20,14,0.18,39904
11,20,15,0.05,10322
11,20,16,0.06,14192
11,20,17,0.1,23432
11,20,18,0.16,36974
11,20,19,0.2,45906
11,20,20,0.17,39257
11,20,21,0.15,33593
11,20,22,0.1,21841
11,20,23,0.15,34790
11,21,0,0.17,38098
11,21,1,0.06,13521
11,21,2,0.05,11406
11,21,3,0.02,4626
11,21,4,0.01,2732
11,21,5,0.01,1895
11,21,6,0.04,9316
11,21,7,0.18,39953
11,21,8,0.23,50717
11,21,9,0.33,73649
11,21,10,0.28,62077
11,21,11,0.18,40664
11,21,12,0.16,35759
11,21,13,0.17,38761
11,21,14,0.11,24878
11,21,15,0.06,14543
11,21,16,0.04,9297
11,21,17,0.07,16100
11,21,18,0.14,30794
11,21,19,0.28,62813
11,21,20,0.13,28145
11,21,21,0.12,27818
11,21,22,0.08,18796
11,21,23,0.07,16375
11,22,0,0.11,23935
11,22,1,0.07,15058
11,22,2,0.04,9688
11,22,3,0.03,6337
11,22,4,0.01,2902
11,22,5,0.01,1302
11,22,6,0.04,10041
11,22,7,0.15,34609
11,22,8,0.3,68203
11,22,9,0.17,37684
11,22,10,0.31,69196
11,22,11,0.21,46224
11,22,12,0.17,37691
11,22,13,0.12,27225
11,22,14,0.11,24900
11,22,15,0.08,18828
11,22,16,0.05,10344
11,22,17,0.06,14076
11,22,18,0.12,26844
11,22,19,0.23,51211
11,22,20,0.22,48669
11,22,21,0.16,36686
11,22,22,0.07,15900
11,22,23,0.14,32382
11,23,0,0.17,37512
11,23,1,0.1,23428
11,23,2,0.05,11916
11,23,3,0.03,5713
11,23,4,0.01,3168
11,23,5,0.0,1077
11,23,6,0.04,8632
11,23,7,0.13,28691
11,23,8,0.25,56141
11,23,9,0.3,67663
11,23,10,0.28,63763
11,23,11,0.17,38404
11,23,12,0.19,42664
11,23,13,0.13,29648
11,23,14,0.1,22520
11,23,15,0.07,16501
11,23,16,0.05,11904
11,23,17,0.07,16110
11,23,18,0.16,35211
11,23,19,0.19,43597
11,23,20,0.26,59188
11,23,21,0.18,41311
11,23,22,0.06,14098
11,23,23,0.14,30763
11,24,0,0.11,25318
11,24,1,0.07,16660
11,24,2,0.08,18149
11,24,3,0.02,5582
11,24,4,0.01,3296
11,24,5,0.01,1716
11,24,6,0.03,6802
11,24,7,0.08,19018
11,24,8,0.15,33791
11,24,9,0.25,56493
11,24,10,0.08,17385
11,24,11,0.24,54964
11,24,12,0.24,54916
11,24,13,0.14,31353
11,24,14,0.07,15624
11,24,15,0.07,15226
11,24,16,0.05,10707
11,24,17,0.06,13526
11,24,18,0.16,36738
11,24,19,0.26,58177
11,24,20,0.13,30103
11,24,21,0.16,35717
11,24,22,0.11,25066
11,24,23,0.2,44617
11,25,0,0.23,51894
11,25,1,0.06,14051
11,25,2,0.09,20634
11,25,3,0.02,5512
11,25,4,0.01,2576
11,25,5,0.01,1635
11,25,6,0.03,7751
11,25,7,0.12,26602
11,25,8,0.14,32412
11,25,9,0.3,68235
11,25,10,0.36,79907
11,25,11,0.21,47687
11,25,12,0.17,37568
11,25,13,0.15,33828
11,25,14,0.14,31268
11,25,15,0.05,10634
11,25,16,0.06,13862
11,25,17,0.08,16925
11,25,18,0.14,31496
11,25,19,0.27,61197
11,25,20,0.13,29693
11,25,21,0.1,22581
11,25,22,0.04,9364
11,25,23,0.12,26085
11,26,0,0.18,40293
11,26,1,0.08,17595
11,26,2,0.04,8042
11,26,3,0.02,5313
11,26,4,0.01,1899
11,26,5,0.0,1087
11,26,6,0.04,9953
11,26,7,0.08,17090
11,26,8,0.27,61834
11,26,9,0.32,71276
11,26,10,0.27,61766
11,26,11,0.2,45011
11,26,12,0.19,43293
11,26,13,0.16,36156
11,26,14,0.12,26215
11,26,15,0.09,20703
11,26,16,0.05,11453
11,26,17,0.09,20601
11,26,18,0.12,27682
11,26,19,0.22,48405
11,26,20,0.18,39424
11,26,21,0.12,26780
11,26,22,0.07,15016
11,26,23,0.15,33771
11,27,0,0.18,40143
11,27,1,0.1,23453
11,27,2,0.04,8295
11,27,3,0.04,7996
11,27,4,0.01,2783
11,27,5,0.01,1739
11,27,6,0.03,7016
11,27,7,0.11,25047
11,27,8,0.23,52172
11,27,9,0.2,45633
11,27,10,0.31,69668
11,27,11,0.29,64656
11,27,12,0.15,34699
11,27,13,0.18,40517
11,27,14,0.1,23042
11,27,15,0.1,21995
11,27,16,0.02,5386
11,27,17,0.13,29112
11,27,18,0.18,41540
11,27,19,0.2,44935
11,27,20,0.1,21461
11,27,21,0.14,32413
11,27,22,0.05,11593
11,27,23,0.15,33599
11,28,0,0.15,33347
11,28,1,0.06,13872
11,28,2,0.07,15484
11,28,3,0.03,7265
11,28,4,0.02,3761
11,28,5,0.01,1515
11,28,6,0.03,5861
11,28,7,0.13,30102
11,28,8,0.2,45108
11,28,9,0.21,47353
11,28,10,0.36,80912
11,28,11,0.33,73769
11,28,12,0.16,35909
11,28,13,0.21,46557
11,28,14,0.11,24741
11,28,15,0.07,16416
11,28,16,0.05,10188
11,28,17,0.11,25566
11,28,18,0.11,24339
11,28,19,0.25,57270
11,28,20,0.16,36413
11,28,21,0.12,26757
11,28,22,0.1,22814
11,28,23,0.12,27363
11,29,0,0.12,27176
11,29,1,0.1,23279
11,29,2,0.08,16924
11,29,3,0.03,7022
11,29,4,0.01,2529
11,29,5,0.01,1319
11,29,6,0.04,9252
11,29,7,0.12,26129
11,29,8,0.16,36430
11,29,9,0.38,85683
11,29,10,0.27,61765
11,29,11,0.12,27627
11,29,12,0.12,27857
11,29,13,0.12,26425
11,29,14,0.11,23748
11,29,15,0.12,26710
11,29,16,0.06,12815
11,29,17,0.06,14328
11,29,18,0.14,31904
11,29,19,0.2,44119
11,29,20,0.2,45767
11,29,21,0.15,34624
11,29,22,0.11,23626
11,29,23,0.13,30052
11,30,0,0.19,42625
11,30,1,0.1,22260
11,30,2,0.04,9955
11,30,3,0.04,9388
11,30,4,0.01,3271
11,30,5,0.01,1196
11,30,6,0.06,12819
11,30,7,0.16,36753
11,30,8,0.21,47978
11,30,9,0.28,63429
11,30,10,0.26,57866
11,30,11,0.25,57022
11,30,12,0.21,47874
11,30,13,0.15,34548
11,30,14,0.11,24804
11,30,15,0.11,24936
11,30,16,0.05,11148
11,30,17,0.1,22817
11,30,18,0.12,28058
11,30,19,0.24,53590
11,30,20,0.18,41129
11,30,21,0.13,29814
11,30,22,0.07,16430
11,30,23,0.18,40402
12,1,0,0.1,21501
12,1,1,0.06,12872
12,1,2,0.07,16113
12,1,3,0.03,6552
12,1,4,0.0,1063
12,1,5,0.01,1130
12,1,6,0.02,4320
12,1,7,0.07,16054
12,1,8,0.04,9071
12,1,9,0.27,61016
12,1,10,0.17,37619
12,1,11,0.19,42750
12,1,12,0.08,18755
12,1,13,0.12,26870
12,1,14,0.08,18875
12,1,15,0.1,21726
12,1,16,0.06,14245
12,1,17,0.08,18896
12,1,18,0.11,24175
12,1,19,0.28,63025
12,1,20,0.1,22546
12,1,21,0.08,17088
12,1,22,0.07,15464
12,1,23,0.18,41159
12,2,0,0.11,24993
12,2,1,0.07,15071
12,2,2,0.03,6734
12,2,3,0.03,6510
12,2,4,0.01,3260
12,2,5,0.01,1576
12,2,6,0.03,6655
12,2,7,0.08,17339
12,2,8,0.13,28503
12,2,9,0.29,64504
12,2,10,0.17,38429
12,2,11,0.13,29722
12,2,12,0.13,28244
12,2,13,0.1,23106
12,2,14,0.08,18227
12,2,15,0.08,17637
12,2,16,0.05,10738
12,2,17,0.07,14657
12,2,18,0.12,27529
12,2,19,0.14,31679
12,2,20,0.17,37825
12,2,21,0.12,27316
12,2,22,0.04,9860
12,2,23,0.15,32878
12,3,0,0.09,20524
12,3,1,0.07,16151
12,3,2,0.06,13595
12,3,3,0.03,6483
12,3,4,0.01,2655
12,3,5,0.01,1197
12,3,6,0.04,9768
12,3,7,0.11,24612
12,3,8,0.16,35608
12,3,9,0.22,50624
12,3,10,0.11,25372
12,3,11,0.19,43742
12,3,12,0.14,30937
12,3,13,0.15,33802
12,3,14,0.1,22950
12,3,15,0.09,21063
12,3,16,0.04,8694
12,3,17,0.09,20289
12,3,18,0.1,22844
12,3,19,0.22,50308
12,3,20,0.1,23414
12,3,21,0.12,27872
12,3,22,0.04,7958
12,3,23,0.11,24567
12,4,0,0.13,29223
12,4,1,0.06,13738
12,4,2,0.03,7765
12,4,3,0.03,6379
12,4,4,0.01,2564
12,4,5,0.01,1155
12,4,6,0.04,7980
12,4,7,0.16,34942
12,4,8,0.24,54266
12,4,9,0.36,81542
12,4,10,0.26,58382
12,4,11,0.19,43873
12,4,12,0.06,12667
12,4,13,0.1,21856
12,4,14,0.08,18530
12,4,15,0.04,8391
12,4,16,0.03,7483
12,4,17,0.04,7973
12,4,18,0.12,26073
12,4,19,0.23,50741
12,4,20,0.21,47052
12,4,21,0.13,29055
12,4,22,0.05,11991
12,4,23,0.06,13609
12,5,0,0.07,14762
12,5,1,0.05,10784
12,5,2,0.04,8190
12,5,3,0.02,5055
12,5,4,0.01,1965
12,5,5,0.01,1428
12,5,6,0.03,7439
12,5,7,0.09,21115
12,5,8,0.24,54126
12,5,9,0.2,44538
12,5,10,0.26,58161
12,5,11,0.19,41972
12,5,12,0.13,28956
12,5,13,0.14,32151
12,5,14,0.11,25688
12,5,15,0.05,12057
12,5,16,0.04,10050
12,5,17,0.08,16905
12,5,18,0.11,24528
12,5,19,0.21,48280
12,5,20,0.18,39445
12,5,21,0.17,38385
12,5,22,0.04,9752
12,5,23,0.11,25519
12,6,0,0.09,20346
12,6,1,0.08,18180
12,6,2,0.03,6273
12,6,3,0.03,5721
12,6,4,0.01,2218
12,6,5,0.0,1075
12,6,6,0.02,5042
12,6,7,0.08,18611
12,6,8,0.24,53539
12,6,9,0.28,62782
12,6,10,0.27,60911
12,6,11,0.27,59648
12,6,12,0.15,33673
12,6,13,0.1,22647
12,6,14,0.1,23520
12,6,15,0.06,13646
12,6,16,0.04,9202
12,6,17,0.04,9793
12,6,18,0.14,32421
12,6,19,0.17,38055
12,6,20,0.17,38532
12,6,21,0.09,19507
12,6,22,0.08,17516
12,6,23,0.09,21310
12,7,0,0.11,25392
12,7,1,0.09,19261
12,7,2,0.06,12612
12,7,3,0.02,5236
12,7,4,0.01,1469
12,7,5,0.01,2301
12,7,6,0.05,11344
12,7,7,0.11,24865
12,7,8,0.15,34188
12,7,9,0.27,61385
12,7,10,0.2,45497
12,7,11,0.25,55428
12,7,12,0.15,33663
12,7,13,0.09,21164
12,7,14,0.08,18581
12,7,15,0.09,20222
12,7,16,0.07,14742
12,7,17,0.1,21830
12,7,18,0.14,31307
12,7,19,0.18,39459
12,7,20,0.03,6988
12,7,21,0.13,28280
12,7,22,0.07,15788
12,7,23,0.12,27246
12,8,0,0.12,26679
12,8,1,0.05,10558
12,8,2,0.05,11997
12,8,3,0.03,6097
12,8,4,0.01,3082
12,8,5,0.01,1628
12,8,6,0.04,9090
12,8,7,0.08,18901
12,8,8,0.18,41374
12,8,9,0.29,64619
12,8,10,0.24,54067
12,8,11,0.23,52631
12,8,12,0.16,36673
12,8,13,0.18,39996
12,8,14,0.15,32677
12,8,15,0.07,16109
12,8,16,0.0,430
12,8,17,0.09,20679
12,8,18,0.1,22768
12,8,19,0.15,33680
12,8,20,0.15,33184
12,8,21,0.1,23385
12,8,22,0.08,18213
12,8,23,0.07,16062
12,9,0,0.09,19232
12,9,1,0.08,17150
12,9,2,0.05,12170
12,9,3,0.03,6109
12,9,4,0.01,2115
12,9,5,0.0,994
12,9,6,0.03,6897
12,9,7,0.1,22323
12,9,8,0.26,57762
12,9,9,0.14,30840
12,9,10,0.22,49744
12,9,11,0.12,28087
12,9,12,0.08,18541
12,9,13,0.15,32688
12,9,14,0.11,23927
12,9,15,0.08,17570
12,9,16,0.06,12954
12,9,17,0.06,13901
12,9,18,0.1,23477
12,9,19,0.29,65135
12,9,20,0.15,34583
12,9,21,0.14,31163
12,9,22,0.07,15820
12,9,23,0.06,14161
12,10,0,0.06,12869
12,10,1,0.06,13509
12,10,2,0.06,13310
12,10,3,0.03,6303
12,10,4,0.01,3234
12,10,5,0.0,991
12,10,6,0.05,11088
12,10,7,0.07,15980
12,10,8,0.2,44361
12,10,9,0.28,63016
12,10,10,0.22,50361
12,10,11,0.25,56215
12,10,12,0.12,26021
12,10,13,0.08,17443
12,10,14,0.09,21165
12,10,15,0.06,14216
12,10,16,0.09,19421
12,10,17,0.08,18466
12,10,18,0.11,23631
12,10,19,0.14,30999
12,10,20,0.09,19530
12,10,21,0.09,19578
12,10,22,0.07,16249
12,10,23,0.16,35718
12,11,0,0.15,33707
12,11,1,0.07,16699
12,11,2,0.04,9679
12,11,3,0.02,5619
12,11,4,0.01,2291
12,11,5,0.01,1882
12,11,6,0.03,7524
12,11,7,0.09,20605
12,11,8,0.08,18787
12,11,9,0.27,60093
12,11,10,0.28,63660
12,11,11,0.14,30877
12,11,12,0.11,25661
12,11,13,0.14,31542
12,11,14,0.06,13285
12,11,15,0.09,19972
12,11,16,0.04,9129
12,11,17,0.06,14261
12,11,18,0.08,18928
12,11,19,0.2,46100
12,11,20,0.26,59519
12,11,21,0.14,31468
12,11,22,0.06,12382
12,11,23,0.15,33798
12,12,0,0.11,24241
12,12,1,0.09,21222
12,12,2,0.06,12653
12,12,3,0.01,1391
12,12,4,0.01,1972
12,12,5,0.01,1627
12,12,6,0.04,8197
12,12,7,0.07,15670
12,12,8,0.16,35448
12,12,9,0.15,33071
12,12,10,0.23,51486
12,12,11,0.29,65398
12,12,12,0.17,37947
12,12,13,0.18,40740
12,12,14,0.11,25706
12,12,15,0.09,19852
12,12,16,0.07,15727
12,12,17,0.08,17285
12,12,18,0.11,25093
12,12,19,0.24,52993
12,12,20,0.22,50250
12,12,21,0.1,23166
12,12,22,0.06,12946
12,12,23,0.12,27239
12,13,0,0.14,31797
12,13,1,0.08,18946
12,13,2,0.03,6781
12,13,3,0.03,7781
12,13,4,0.01,2211
12,13,5,0.01,1229
12,13,6,0.03,6115
12,13,7,0.16,35266
12,13,8,0.2,44669
12,13,9,0.22,49738
12,13,10,0.28,64021
12,13,11,0.22,50219
12,13,12,0.13,30107
12,13,13,0.14,31857
12,13,14,0.07,16715
12,13,15,0.06,13848
12,13,16,0.02,5238
12,13,17,0.05,10567
12,13,18,0.17,38221
12,13,19,0.26,59404
12,13,20,0.17,37461
12,13,21,0.17,37269
12,13,22,0.07,15163
12,13,23,0.11,24723
12,14,0,0.12,26697
12,14,1,0.07,15302
12,14,2,0.04,9963
12,14,3,0.03,6770
12,14,4,0.01,2731
12,14,5,0.01,1551
12,14,6,0.04,9934
12,14,7,0.1,23104
12,14,8,0.14,31903
12,14,9,0.19,41811
12,14,10,0.24,54608
12,14,11,0.18,40316
12,14,12,0.14,32280
12,14,13,0.12,26219
12,14,14,0.15,34662
12,14,15,0.05,10542
12,14,16,0.02,5291
12,14,17,0.08,17107
12,14,18,0.11,23847
12,14,19,0.2,45448
12,14,20,0.19,42234
12,14,21,0.15,34776
12,14,22,0.04,9843
12,14,23,0.1,22661
12,15,0,0.13,29147
12,15,1,0.08,18837
12,15,2,0.07,16304
12,15,3,0.03,6523
12,15,4,0.01,2595
12,15,5,0.0,1023
12,15,6,0.03,6783
12,15,7,0.08,17939
12,15,8,0.22,49019
12,15,9,0.3,67239
12,15,10,0.16,35227
12,15,11,0.17,37530
12,15,12,0.17,38520
12,15,13,0.13,28639
12,15,14,0.11,24054
12,15,15,0.08,17307
12,15,16,0.07,14811
12,15,17,0.07,16727
12,15,18,0.11,23784
12,15,19,0.14,32477
12,15,20,0.17,39154
12,15,21,0.05,10262
12,15,22,0.07,15067
12,15,23,0.11,24970
12,16,0,0.08,17345
12,16,1,0.05,12129
12,16,2,0.06,12661
12,16,3,0.02,5569
12,16,4,0.01,2699
12,16,5,0.01,1417
12,16,6,0.04,8080
12,16,7,0.12,27603
12,16,8,0.19,43419
12,16,9,0.18,40147
12,16,10,0.33,74106
12,16,11,0.2,46019
12,16,12,0.12,26936
12,16,13,0.08,18076
12,16,14,0.1,23144
12,16,15,0.07,15332
12,16,16,0.07,14674
12,16,17,0.06,14429
12,16,18,0.09,20814
12,16,19,0.23,51552
12,16,20,0.2,45380
12,16,21,0.12,27435
12,16,22,0.08,18466
12,16,23,0.12,26077
12,17,0,0.12,27864
12,17,1,0.09,20395
12,17,2,0.05,12176
12,17,3,0.02,5042
12,17,4,0.02,3522
12,17,5,0.0,538
12,17,6,0.05,11949
12,17,7,0.05,12078
12,17,8,0.16,35516
12,17,9,0.28,62533
12,17,10,0.23,50721
12,17,11,0.23,52717
12,17,12,0.1,23236
12,17,13,0.12,28041
12,17,14,0.08,18016
12,17,15,0.08,16960
12,17,16,0.05,10359
12,17,17,0.07,16162
12,17,18,0.1,22706
12,17,19,0.16,36749
12,17,20,0.18,39501
12,17,21,0.14,32536
12,17,22,0.06,13432
12,17,23,0.09,20607
12,18,0,0.13,30362
12,18,1,0.07,15667
12,18,2,0.06,12716
12,18,3,0.02,4073
12,18,4,0.01,1461
12,18,5,0.01,1141
12,18,6,0.03,6384
12,18,7,0.09,20645
12,18,8,0.16,35414
12,18,9,0.33,74884
12,18,10,0.22,48857
12,18,11,0.19,43704
12,18,12,0.15,32835
12,18,13,0.12,27608
12,18,14,0.09,20933
12,18,15,0.08,17811
12,18,16,0.04,8435
12,18,17,0.09,21321
12,18,18,0.11,24768
12,18,19,0.13,28309
12,18,20,0.17,38588
12,18,21,0.09,20723
12,18,22,0.08,18422
12,18,23,0.18,40867
12,19,0,0.09,21148
12,19,1,0.08,17107
12,19,2,0.03,5909
12,19,3,0.03,5862
12,19,4,0.01,2050
12,19,5,0.0,1111
12,19,6,0.03,5723
12,19,7,0.11,24915
12,19,8,0.23,52726
12,19,9,0.28,63549
12,19,10,0.18,41272
12,19,11,0.26,58857
12,19,12,0.11,25663
12,19,13,0.05,12096
12,19,14,0.1,23473
12,19,15,0.05,11432
12,19,16,0.06,13132
12,19,17,0.06,14290
12,19,18,0.13,30298
12,19,19,0.25,56877
12,19,20,0.11,25717
12,19,21,0.1,22600
12,19,22,0.07,15496
12,19,23,0.16,36444
12,20,0,0.1,21992
12,20,1,0.06,13447
12,20,2,0.05,11789
12,20,3,0.02,4505
12,20,4,0.01,2733
12,20,5,0.0,806
12,20,6,0.05,12269
12,20,7,0.06,13964
12,20,8,0.17,38732
12,20,9,0.28,62666
12,20,10,0.35,77825
12,20,11,0.13,28169
12,20,12,0.21,47256
12,20,13,0.14,31308
12,20,14,0.1,23256
12,20,15,0.05,11907
12,20,16,0.05,12033
12,20,17,0.06,12938
12,20,18,0.15,34661
12,20,19,0.14,31894
12,20,20,0.16,35812
12,20,21,0.1,22670
12,20,22,0.05,11895
12,20,23,0.14,31204
12,21,0,0.13,29849
12,21,1,0.09,20569
12,21,2,0.03,5844
12,21,3,0.03,6666
12,21,4,0.02,4281
12,21,5,0.01,1168
12,21,6,0.05,11639
12,21,7,0.09,19674
12,21,8,0.12,27668
12,21,9,0.26,58352
12,21,10,0.3,66446
12,21,11,0.15,33294
12,21,12,0.12,26849
12,21,13,0.13,30231
12,21,14,0.09,21076
12,21,15,0.08,18103
12,21,16,0.05,11156
12,21,17,0.08,17689
12,21,18,0.1,23480
12,21,19,0.2,44560
12,21,20,0.13,28310
12,21,21,0.15,34804
12,21,22,0.06,13290
12,21,23,0.15,33754
12,22,0,0.11,24787
12,22,1,0.07,16592
12,22,2,0.04,9227
12,22,3,0.02,3928
12,22,4,0.01,1484
12,22,5,0.0,969
12,22,6,0.03,7258
12,22,7,0.1,22175
12,22,8,0.23,52759
12,22,9,0.25,56139
12,22,10,0.18,41041
12,22,11,0.12,26928
12,22,12,0.16,35381
12,22,13,0.16,35428
12,22,14,0.12,27727
12,22,15,0.08,18598
12,22,16,0.05,12211
12,22,17,0.1,22498
12,22,18,0.13,28510
12,22,19,0.22,48923
12,22,20,0.15,33899
12,22,21,0.08,17361
12,22,22,0.06,13095
12,22,23,0.12,26264
12,23,0,0.12,26725
12,23,1,0.1,23401
12,23,2,0.05,10744
12,23,3,0.03,6817
12,23,4,0.01,2346
12,23,5,0.01,1214
12,23,6,0.02,5273
12,23,7,0.08,17151
12,23,8,0.21,47669
12,23,9,0.28,63299
12,23,10,0.29,65061
12,23,11,0.2,44028
12,23,12,0.13,28806
12,23,13,0.18,40463
12,23,14,0.09,20565
12,23,15,0.09,20387
12,23,16,0.04,9474
12,23,17,0.08,18597
12,23,18,0.14,32432
12,23,19,0.2,44315
12,23,20,0.07,15161
12,23,21,0.12,26445
12,23,22,0.09,20654
12,23,23,0.13,29796
12,24,0,0.13,29259
12,24,1,0.04,8994
12,24,2,0.04,8633
12,24,3,0.03,5806
12,24,4,0.01,2903
12,24,5,0.01,1716
12,24,6,0.03,7611
12,24,7,0.1,23196
12,24,8,0.19,42292
12,24,9,0.21,47591
12,24,10,0.1,22958
12,24,11,0.21,46658
12,24,12,0.15,32963
12,24,13,0.1,22256
12,24,14,0.06,12535
12,24,15,0.08,18282
12,24,16,0.04,9830
12,24,17,0.08,17994
12,24,18,0.17,38592
12,24,19,0.09,19571
12,24,20,0.14,30409
12,24,21,0.11,24947
12,24,22,0.1,21540
12,24,23,0.07,15555
12,25,0,0.17,39065
12,25,1,0.07,16331
12,25,2,0.05,10277
12,25,3,0.02,5004
12,25,4,0.01,2345
12,25,5,0.01,1661
12,25,6,0.03,5788
12,25,7,0.1,22878
12,25,8,0.17,38074
12,25,9,0.23,51142
12,25,10,0.39,86687
12,25,11,0.21,46532
12,25,12,0.16,36433
12,25,13,0.15,33813
12,25,14,0.06,13576
12,25,15,0.1,22714
12,25,16,0.02,3925
12,25,17,0.06,12759
12,25,18,0.1,23304
12,25,19,0.21,48245
12,25,20,0.17,38870
12,25,21,0.11,25227
12,25,22,0.07,15747
12,25,23,0.09,19888
12,26,0,0.07,16471
